ABC,ABC XYZ Bucket,Country1,Country2,Month,prodHier1,prodHier2,prodHier3,prodHier4,prodHier5,prodHier6,prodHier7,prodHier8,prodHier9,State,Time Stamp,Updated brand,XYZ,Abs Error,Accuracy Calculation,Bias,Error,Historical Forecast,Quarter,sales contribution,salesValue,Updated Actual,Week,Year
B,BY,,,May,USA,North East,Personal Wash,Soap,Brand1,AGNFCH,HA36,HA36-AGNFCH,GT,Vermont,5/1/2022,Brand1,Y,2.795188152,0.866689156,0.133310844,2.795188152,23.76263585,1,6.89,20.9674477,20.9674477,18,2022
B,BY,,,May,USA,North East,Personal Wash,Soap,Brand6,ACLH6,HA29,HA29-ACLH6,GT,New York,5/1/2022,Brand6,Y,8.081390314,0.787531241,-0.212468759,-8.081390314,29.95427369,1,6.89,38.035664,38.035664,18,2022
B,BY,,,May,USA,South East,Personal Wash,Soap,Brand1,AGNS57S,HA51,HA51-AGNS57S,GT,Alabama,5/1/2022,Brand1,Y,21.86939153,0.624184788,-0.375815212,-21.86939153,36.32248267,1,6.89,58.1918742,58.1918742,18,2022
B,BY,,,May,USA,South East,Personal Wash,Soap,Brand6,ACL14,HA29,HA29-ACL14,GT,Arkansas,5/1/2022,Brand6,Y,3.996595508,0.921985400,-0.078014600,-3.996595508,47.23221919,1,6.89,51.2288147,51.2288147,18,2022
B,BY,,,May,USA,South East,Personal Wash,Soap,Brand6,ACL14,HA26,HA26-ACL14,GT,Georgia,5/1/2022,Brand6,Y,5.850066709,0.767622550,0.232377450,5.850066709,31.02491351,1,6.89,25.1748468,25.1748468,18,2022
B,BY,,,May,USA,South West,Personal Wash,Soap,Brand1,AGNT1H,HA36,HA36-AGNT1H,GT,New Mexico,5/1/2022,Brand1,Y,4.649134458,0.845500246,0.154499754,4.649134458,34.74066746,1,6.89,30.091533,30.091533,18,2022
B,BY,,,May,USA,South West,Personal Wash,Soap,Brand1,AGNS57,HA37,HA37-AGNS57,GT,New Mexico,5/1/2022,Brand1,Y,22.65742689,0.344537313,0.655462687,22.65742689,57.22450039,1,6.89,34.5670735,34.5670735,18,2022
C,CY,,,May,USA,North East,Hair Color,Creme,Brand2,BMBU2T,HA26,HA26-BMBU2T,GT,Rhode Island,5/1/2022,Brand2,Y,2.334097121,0.870407769,-0.129592231,-2.334097121,15.67699128,1,2.06,18.0110884,18.0110884,18,2022
C,CY,,,May,USA,South West,Hair Color,Creme,Brand2,BMBU2T,HA37,HA37-BMBU2T,GT,Montana,5/1/2022,Brand2,Y,1.071035314,0.853430295,-0.146569705,-1.071035314,6.236309086,1,2.06,7.3073444,7.3073444,18,2022
C,CY,,,May,USA,South West,Hair Color,Creme,Brand2,BMBL2T,HA26,HA26-BMBL2T,GT,New Mexico,5/1/2022,Brand2,Y,4.498773566,0.740198116,-0.259801884,-4.498773566,12.81739633,1,2.06,17.3161699,17.3161699,18,2022
C,CY,,,May,USA,North East,Hi,Aerosol,Brand5,SHAC7,HA37,HA37-SHAC7,GT,New Jersey,5/1/2022,Brand5,Y,4.789196203,0.538082336,0.461917664,4.789196203,15.1572695,1,2.06,10.3680733,10.3680733,18,2022
C,CY,,,May,USA,South East,Hi,Refill,Brand4,RF2R,HA24,HA24-RF2R,GT,Georgia,5/1/2022,Brand4,Y,4.921721259,0.537538292,0.462461708,4.921721259,15.56416186,1,2.06,10.6424406,10.6424406,18,2022
C,CY,,,May,USA,South East,Hi,Aerosol,Brand5,SHAC7,HA29,HA29-SHAC7,GT,Arkansas,5/1/2022,Brand5,Y,3.934708537,0.571014884,0.428985116,3.934708537,13.10684154,1,2.06,9.172133,9.172133,18,2022
C,CY,,,May,USA,South East,Hi,Gel,Brand5,MHAG2,HA25,HA25-MHAG2,GT,Arkansas,5/1/2022,Brand5,Y,2.453425639,0.765433317,0.234566683,2.453425639,12.91282084,1,2.06,10.4593952,10.4593952,18,2022
C,CY,,,May,USA,South West,Hi,Coil,Brand4,LGHF2,HA29,HA29-LGHF2,GT,Oklahoma,5/1/2022,Brand4,Y,7.364925087,0.590643326,-0.409356674,-7.364925087,10.62653701,1,2.06,17.9914621,17.9914621,18,2022
C,CY,,,May,USA,South West,Hi,Aerosol,Brand5,SHLF7,HA25,HA25-SHLF7,GT,Oklahoma,5/1/2022,Brand5,Y,0.578567705,0.847312036,0.152687964,0.578567705,4.367783905,1,2.06,3.7892162,3.7892162,18,2022
C,CY,,,May,USA,South West,Hi,Aerosol,Brand5,SHAC4,HA41,HA41-SHAC4,GT,Oklahoma,5/1/2022,Brand5,Y,0.551447815,0.916686557,0.083313443,0.551447815,7.170401415,1,2.06,6.6189536,6.6189536,18,2022
C,CY,,,May,USA,South West,Hi,Racquet,Brand5,OFRAC1,HA24,HA24-OFRAC1,GT,Oklahoma,5/1/2022,Brand5,Y,1.827766622,0.508755846,0.491244154,1.827766622,5.548455422,1,2.06,3.7206888,3.7206888,18,2022
C,CY,,,May,USA,South West,Hi,Racquet,Brand5,OFRAC1,HA28,HA28-OFRAC1,GT,Oklahoma,5/1/2022,Brand5,Y,6.660310219,-1.611176530,2.611176530,6.660310219,9.211003419,1,2.06,2.5506932,2.5506932,18,2022
C,CY,,,May,USA,west,Hi,Coil,Brand4,LGMP8,HA28,HA28-LGMP8,GT,California,5/1/2022,Brand4,Y,0.085544383,0.978769652,0.021230348,0.085544383,4.114888783,1,2.06,4.0293444,4.0293444,18,2022
C,CY,,,May,USA,west,Hi,Aerosol,Brand5,SHAC7,HA41,HA41-SHAC7,GT,Colorado,5/1/2022,Brand5,Y,0.386040229,0.931614100,-0.068385900,-0.386040229,5.258986471,1,2.06,5.6450267,5.6450267,18,2022
C,CY,,,May,USA,Mid West,Home Care,Pocket,Brand10,FAPLB,HA25,HA25-FAPLB,GT,Michigan,5/1/2022,Brand10,Y,1.7546044,0.840041210,-0.159958790,-1.7546044,9.2144983,1,2.06,10.9691027,10.9691027,18,2022
C,CY,,,May,USA,South West,Home Care,Pocket,Brand10,FAPFD,HA25,HA25-FAPFD,GT,Montana,5/1/2022,Brand10,Y,1.100148862,0.890175109,-0.109824891,-1.100148862,8.917150938,1,2.06,10.0172998,10.0172998,18,2022
C,CY,,,May,USA,North East,Hygiene,Powder Handwash,Brand7,MPHRRL,HA28,HA28-MPHRRL,GT,New Jersey,5/1/2022,Brand7,Y,2.996496343,0.772116921,-0.227883079,-2.996496343,10.15277456,1,2.06,13.1492709,13.1492709,18,2022
C,CY,,,May,USA,South West,Hygiene,Powder Handwash,Brand7,MPHRRN,HA24,HA24-MPHRRN,GT,Montana,5/1/2022,Brand7,Y,2.153894276,0.831167938,-0.168832062,-2.153894276,10.60371972,1,2.06,12.757614,12.757614,18,2022
C,CY,,,May,USA,Mid West,Personal Wash,Soap,Brand6,ACL14,HA37,HA37-ACL14,GT,Indiana,5/1/2022,Brand6,Y,0.499445596,0.970899257,0.029100743,0.499445596,17.6620863,1,2.06,17.1626407,17.1626407,18,2022
C,CY,,,May,USA,Mid West,Personal Wash,Soap,Brand6,ACFL7,HA36,HA36-ACFL7,GT,Michigan,5/1/2022,Brand6,Y,0.550703625,0.824686643,-0.175313357,-0.550703625,2.590549475,1,2.06,3.1412531,3.1412531,18,2022
C,CY,,,May,USA,North East,Personal Wash,Soap,Brand1,AGNS9,HA37,HA37-AGNS9,GT,Vermont,5/1/2022,Brand1,Y,0.1022134,0.930962762,-0.069037238,-0.1022134,1.3783412,1,2.06,1.4805546,1.4805546,18,2022
C,CY,,,May,USA,North East,Personal Wash,Soap,Brand6,ACLH6,HA41,HA41-ACLH6,GT,New Jersey,5/1/2022,Brand6,Y,0.324791287,0.981550391,0.018449609,0.324791287,17.92902829,1,2.06,17.604237,17.604237,18,2022
C,CY,,,May,USA,North East,Personal Wash,Soap,Brand6,ACRO95,HA41,HA41-ACRO95,GT,Rhode Island,5/1/2022,Brand6,Y,1.85949395,0.822202474,-0.177797526,-1.85949395,8.59899775,1,2.06,10.4584917,10.4584917,18,2022
C,CY,,,May,USA,South East,Personal Wash,Soap,Brand6,ACLH6,HA37,HA37-ACLH6,GT,Alabama,5/1/2022,Brand6,Y,2.460025503,0.195515660,0.804484340,2.460025503,5.517916603,1,2.06,3.0578911,3.0578911,18,2022
C,CY,,,May,USA,west,Personal Wash,Soap,Brand1,AGNJAH,HA38,HA38-AGNJAH,GT,Colorado,5/1/2022,Brand1,Y,15.28061706,0.702779268,-0.297220732,-15.28061706,36.13106254,1,2.06,51.4116796,51.4116796,18,2022
C,CY,,,May,USA,west,Personal Wash,Soap,Brand6,ACCO1,HA25,HA25-ACCO1,GT,Colorado,5/1/2022,Brand6,Y,1.289483294,0.653496582,-0.346503418,-1.289483294,2.431932506,1,2.06,3.7214158,3.7214158,18,2022
A,AZ,,,May,USA,North East,Fabric Care,Liquid Detergent,Brand3,CEBR1,HA39,HA39-CEBR1,GT,Rhode Island,5/1/2022,Brand3,Z,0.994279546,0.838523585,0.161476415,0.994279546,7.151708447,1,4.9,6.1574289,6.1574289,18,2022
A,AZ,,,May,USA,North East,Hi,Refill,Brand4,RFL1R,HA27,HA27-RFL1R,GT,Vermont,5/1/2022,Brand4,Z,6.939649241,-1.293835447,-0.696402563,-6.939649241,3.025347459,1,4.9,9.9649967,3.025347459,18,2022
A,AZ,,,May,USA,South West,Hi,Card,Brand4,GGAF1,HA27,HA27-GGAF1,GT,Montana,5/1/2022,Brand4,Z,10.2468858,0.354183174,0.645816826,10.2468858,26.1134371,1,4.9,15.8665513,15.8665513,18,2022
A,AZ,,,May,USA,South West,Hi,Refill,Brand4,RFL1R,HA39,HA39-RFL1R,GT,New Mexico,5/1/2022,Brand4,Z,4.267222275,0.587106069,-0.412893931,-4.267222275,6.067689325,1,4.9,10.3349116,10.3349116,18,2022
A,AZ,,,May,USA,west,Hi,Card,Brand4,GGAF1,HA28,HA28-GGAF1,GT,Alaska,5/1/2022,Brand4,Z,6.396115521,-4.775467711,-0.852408713,-6.396115521,1.107462779,1,4.9,7.5035783,1.107462779,18,2022
B,BZ,,,May,USA,Mid West,Fabric Care,Liquid Detergent,Brand3,CEBR2,HA36,HA36-CEBR2,GT,Ohio,5/1/2022,Brand3,Z,0.773177375,0.756479644,-0.243520356,-0.773177375,2.401823625,1,2.2,3.175001,3.175001,18,2022
B,BZ,,,May,USA,Mid West,Fabric Care,Liquid Detergent,Brand3,CESR3,HA36,HA36-CESR3,GT,Ohio,5/1/2022,Brand3,Z,1.17636363,-1.868725697,-0.741516955,-1.17636363,0.41006487,1,2.2,1.5864285,0.41006487,18,2022
B,BZ,,,May,USA,North East,Fabric Care,Liquid Detergent,Brand3,CEBR1,HA38,HA38-CEBR1,GT,New Jersey,5/1/2022,Brand3,Z,1.453649593,0.796808732,-0.203191268,-1.453649593,5.700445207,1,2.2,7.1540948,7.1540948,18,2022
B,BZ,,,May,USA,North East,Fabric Care,Liquid Detergent,Brand3,CESR3,HA39,HA39-CESR3,GT,Vermont,5/1/2022,Brand3,Z,0.774988293,-3.465890234,-0.817047186,-0.774988293,0.173535007,1,2.2,0.9485233,0.173535007,18,2022
B,BZ,,,May,USA,North East,Fabric Care,Liquid Detergent,Brand3,CEPR4,HA40,HA40-CEPR4,GT,Vermont,5/1/2022,Brand3,Z,1.335065773,0.311949836,0.688050164,1.335065773,3.275426873,1,2.2,1.9403611,1.9403611,18,2022
B,BZ,,,May,USA,west,Fabric Care,Liquid Detergent,Brand3,CESR3,HA40,HA40-CESR3,GT,Arizona,5/1/2022,Brand3,Z,0.162323076,0.831992456,-0.168007544,-0.162323076,0.803842324,1,2.2,0.9661654,0.9661654,18,2022
B,BZ,,,May,USA,west,Fabric Care,Liquid Detergent,Brand3,CEBR5,HA39,HA39-CEBR5,GT,California,5/1/2022,Brand3,Z,0.163266271,0.900383580,-0.099616420,-0.163266271,1.475683129,1,2.2,1.6389494,1.6389494,18,2022
B,BZ,,,May,USA,North East,Hi,Card,Brand4,GGAF1,HA37,HA37-GGAF1,GT,Vermont,5/1/2022,Brand4,Z,0.627407513,0.709340162,0.290659838,0.627407513,2.785970313,1,2.2,2.1585628,2.1585628,18,2022
B,BZ,,,May,USA,North East,Hi,Lmd,Brand4,UF1R,HA41,HA41-UF1R,GT,New York,5/1/2022,Brand4,Z,0.468803524,0.952867652,-0.047132348,-0.468803524,9.477730877,1,2.2,9.9465344,9.9465344,18,2022
B,BZ,,,May,USA,North East,Hi,Refill,Brand4,RFL1R,HA40,HA40-RFL1R,GT,New Jersey,5/1/2022,Brand4,Z,7.040793461,-0.917061209,-0.657189230,-7.040793461,3.672701439,1,2.2,10.7134949,3.672701439,18,2022
B,BZ,,,May,USA,North East,Hi,Gel,Brand5,MHAG2,HA26,HA26-MHAG2,GT,New Jersey,5/1/2022,Brand5,Z,0.998596877,0.938074456,0.061925544,0.998596877,17.12436348,1,2.2,16.1257666,16.1257666,18,2022
B,BZ,,,May,USA,South East,Hi,Aerosol,Brand5,SHLF4,HA39,HA39-SHLF4,GT,Georgia,5/1/2022,Brand5,Z,10.62904042,0.179661725,0.820338275,10.62904042,23.58593972,1,2.2,12.9568993,12.9568993,18,2022
B,BZ,,,May,USA,South West,Hi,Coil,Brand4,LGMP8,HA29,HA29-LGMP8,GT,New Mexico,5/1/2022,Brand4,Z,8.067893742,-0.458378843,-0.593227869,-8.067893742,5.532097358,1,2.2,13.5999911,5.532097358,18,2022
B,BZ,,,May,USA,South West,Hi,Refill,Brand4,RFL1R,HA24,HA24-RFL1R,GT,New Mexico,5/1/2022,Brand4,Z,11.54245395,-0.022062130,1.022062130,11.54245395,22.83575365,1,2.2,11.2932997,11.2932997,18,2022
B,BZ,,,May,USA,west,Hi,Card,Brand4,GGAF1,HA26,HA26-GGAF1,GT,Arizona,5/1/2022,Brand4,Z,11.68005537,-4.288957935,5.288957935,11.68005537,13.88844037,1,2.2,2.208385,2.208385,18,2022
B,BZ,,,May,USA,west,Hi,Aerosol,Brand5,SHAC2,HA39,HA39-SHAC2,GT,Alaska,5/1/2022,Brand5,Z,10.93573014,0.248839874,0.751160126,10.93573014,25.49418414,1,2.2,14.558454,14.558454,18,2022
B,BZ,,,May,USA,west,Hi,Aerosol,Brand5,SHLF7,HA39,HA39-SHLF7,GT,California,5/1/2022,Brand5,Z,13.97964653,0.170111374,0.829888626,13.97964653,30.82485453,1,2.2,16.845208,16.845208,18,2022
B,BZ,,,May,USA,Mid West,Personal Wash,Soap,Brand6,ACCO5,HA38,HA38-ACCO5,GT,Illinois,5/1/2022,Brand6,Z,19.29815039,0.653709905,-0.346290095,-19.29815039,36.43012681,1,2.2,55.7282772,55.7282772,18,2022
C,CZ,,,May,USA,Mid West,Fabric Care,Liquid Detergent,Brand3,CEBR2,HA38,HA38-CEBR2,GT,Indiana,5/1/2022,Brand3,Z,0.914803005,0.730801600,-0.269198400,-0.914803005,2.483445295,1,1.14,3.3982483,3.3982483,18,2022
C,CZ,,,May,USA,North East,Fabric Care,Liquid Detergent,Brand3,CEBR2,HA51,HA51-CEBR2,GT,Rhode Island,5/1/2022,Brand3,Z,0.098557045,0.884769829,-0.115230171,-0.098557045,0.756748855,1,1.14,0.8553059,0.8553059,18,2022
C,CZ,,,May,USA,South East,Fabric Care,Liquid Detergent,Brand3,CEBR1,HA51,HA51-CEBR1,GT,Alabama,5/1/2022,Brand3,Z,0.154179237,0.923931724,-0.076068276,-0.154179237,1.872674063,1,1.14,2.0268533,2.0268533,18,2022
C,CZ,,,May,USA,South East,Fabric Care,Liquid Detergent,Brand3,CEBR2,HA27,HA27-CEBR2,GT,Arkansas,5/1/2022,Brand3,Z,1.55932678,-1.934137285,-0.745814666,-1.55932678,0.53144302,1,1.14,2.0907698,0.53144302,18,2022
C,CZ,,,May,USA,South East,Fabric Care,Liquid Detergent,Brand3,CEPR4,HA42,HA42-CEPR4,GT,Florida,5/1/2022,Brand3,Z,1.289114031,-0.671189365,1.671189365,1.289114031,2.060489231,1,1.14,0.7713752,0.7713752,18,2022
C,CZ,,,May,USA,South West,Fabric Care,Liquid Detergent,Brand3,CEPR4,HA38,HA38-CEPR4,GT,New Mexico,5/1/2022,Brand3,Z,0.500258372,0.858035825,-0.141964175,-0.500258372,3.023576928,1,1.14,3.5238353,3.5238353,18,2022
C,CZ,,,May,USA,Mid West,Hair Color,Shampoo,Brand2,BESB2K,HA41,HA41-BESB2K,GT,Illinois,5/1/2022,Brand2,Z,1.123832864,-0.317109303,1.317109303,1.123832864,1.977089964,1,1.14,0.8532571,0.8532571,18,2022
C,CZ,,,May,USA,North East,Hi,Coil,Brand4,LGHPL,HA37,HA37-LGHPL,GT,New Jersey,5/1/2022,Brand4,Z,0.011503421,0.368738181,0.631261819,0.011503421,0.029726321,1,1.14,0.0182229,0.0182229,18,2022
C,CZ,,,May,USA,North East,Hi,Refill,Brand4,RF2R,HA28,HA28-RF2R,GT,New York,5/1/2022,Brand4,Z,16.99201965,-0.056715011,1.056715011,16.99201965,33.07205965,1,1.14,16.08004,16.08004,18,2022
C,CZ,,,May,USA,South East,Hi,Refill,Brand4,RF2R,HA25,HA25-RF2R,GT,Alabama,5/1/2022,Brand4,Z,3.159619526,0.628219534,0.371780466,3.159619526,11.65823583,1,1.14,8.4986163,8.4986163,18,2022
C,CZ,,,May,USA,South East,Hi,Refill,Brand4,RFL1R,HA41,HA41-RFL1R,GT,Florida,5/1/2022,Brand4,Z,0.583162659,0.797955149,-0.202044851,-0.583162659,2.303140341,1,1.14,2.886303,2.886303,18,2022
C,CZ,,,May,USA,South West,Hi,Refill,Brand4,RF16,HA28,HA28-RF16,GT,Montana,5/1/2022,Brand4,Z,2.342077017,-0.629146757,1.629146757,2.342077017,3.779686617,1,1.14,1.4376096,1.4376096,18,2022
C,CZ,,,May,USA,west,Hi,Refill,Brand4,RF2R,HA38,HA38-RF2R,GT,California,5/1/2022,Brand4,Z,6.165734468,0.247023396,0.752976604,6.165734468,14.35421527,1,1.14,8.1884808,8.1884808,18,2022
C,CZ,,,May,USA,South East,Hygiene,Powder Handwash,Brand7,MPHRRN,HA37,HA37-MPHRRN,GT,Alabama,5/1/2022,Brand7,Z,4.492571448,-1.133222123,-0.680839736,-4.492571448,2.106002652,1,1.14,6.5985741,2.106002652,18,2022
C,CZ,,,May,USA,North East,Personal Wash,Soap,Brand1,AGNASJ,HA36,HA36-AGNASJ,GT,New York,5/1/2022,Brand1,Z,8.614130661,0.673750006,0.326249994,8.614130661,35.01759676,1,1.14,26.4034661,26.4034661,18,2022
C,CZ,,,May,USA,South East,Personal Wash,Soap,Brand1,AGNA4,HA51,HA51-AGNA4,GT,Florida,5/1/2022,Brand1,Z,4.902904224,0.649110617,-0.350889383,-4.902904224,9.069887376,1,1.14,13.9727916,13.9727916,18,2022
A,AX,,,June,USA,Mid West,Hair Color,Creme,Brand2,BMBB2T,HA36,HA36-BMBB2T,GT,Indiana,6/1/2022,Brand2,X,22.14521569,0.877404280,-0.122595720,-22.14521569,158.490908,1,42.96,180.6361237,180.6361237,22,2022
A,AX,,,June,USA,North East,Hair Color,Creme,Brand2,BMBB2T,HA28,HA28-BMBB2T,GT,New Jersey,6/1/2022,Brand2,X,0.462670345,0.992811446,-0.007188554,-0.462670345,63.89942071,1,42.96,64.36209106,64.36209106,22,2022
A,AX,,,June,USA,North East,Hair Color,Creme,Brand2,BMBB2T,HA51,HA51-BMBB2T,GT,Vermont,6/1/2022,Brand2,X,8.836514293,0.868159974,-0.131840026,-8.836514293,58.18800468,1,42.96,67.02451897,67.02451897,22,2022
A,AX,,,June,USA,North East,Hair Color,Powder,Brand2,BPSK9,HA25,HA25-BPSK9,GT,New York,6/1/2022,Brand2,X,0.790442885,0.973916076,0.026083924,0.790442885,31.09427634,1,42.96,30.30383346,30.30383346,22,2022
A,AX,,,June,USA,North East,Hair Color,Powder,Brand2,BPSK9,HA43,HA43-BPSK9,GT,Vermont,6/1/2022,Brand2,X,4.375031107,0.845700610,-0.154299390,-4.375031107,23.97913879,1,42.96,28.3541699,28.3541699,22,2022
A,AX,,,June,USA,South East,Hair Color,Creme,Brand2,BMBB2T,HA27,HA27-BMBB2T,GT,Arkansas,6/1/2022,Brand2,X,12.65562274,0.851660753,-0.148339247,-12.65562274,72.65978072,1,42.96,85.31540346,85.31540346,22,2022
A,AX,,,June,USA,South East,Hair Color,Creme,Brand2,BMBN2T,HA40,HA40-BMBN2T,GT,Arkansas,6/1/2022,Brand2,X,8.69176262,0.835761933,-0.164238067,-8.69176262,44.22996742,1,42.96,52.92173004,52.92173004,22,2022
A,AX,,,June,USA,South West,Hair Color,Creme,Brand2,BMBB2T,HA25,HA25-BMBB2T,GT,New Mexico,6/1/2022,Brand2,X,6.414330153,0.914682888,0.085317112,6.414330153,81.59655371,1,42.96,75.18222356,75.18222356,22,2022
A,AX,,,June,USA,west,Hair Color,Creme,Brand2,BMBB2T,HA24,HA24-BMBB2T,GT,Alaska,6/1/2022,Brand2,X,10.83398116,0.829446185,0.170553815,10.83398116,74.35634292,1,42.96,63.52236176,63.52236176,22,2022
A,AX,,,June,USA,west,Hair Color,Creme,Brand2,BMBN2T,HA36,HA36-BMBN2T,GT,Colorado,6/1/2022,Brand2,X,22.0686984,0.859647249,0.140352751,22.0686984,179.3060756,1,42.96,157.2373772,157.2373772,22,2022
A,AX,,,June,USA,North East,Hi,Aerosol,Brand5,SHAC7,HA24,HA24-SHAC7,GT,New York,6/1/2022,Brand5,X,7.49529487,0.737151057,0.262848943,7.49529487,36.01089317,1,42.96,28.5155983,28.5155983,22,2022
A,AX,,,June,USA,South West,Hi,Aerosol,Brand5,SHAC2,HA24,HA24-SHAC2,GT,Oklahoma,6/1/2022,Brand5,X,10.372031,0.628174615,0.371825385,10.372031,38.26692846,1,42.96,27.89489746,27.89489746,22,2022
A,AX,,,June,USA,Mid West,Personal Wash,Soap,Brand1,AGNFCH,HA25,HA25-AGNFCH,GT,Illinois,6/1/2022,Brand1,X,13.75951262,0.694727366,-0.305272634,-13.75951262,31.3133537,1,42.96,45.07286632,45.07286632,22,2022
A,AX,,,June,USA,Mid West,Personal Wash,Soap,Brand1,AGNSAH,HA36,HA36-AGNSAH,GT,Michigan,6/1/2022,Brand1,X,9.409034151,0.904506353,-0.095493647,-9.409034151,89.12143861,1,42.96,98.53047276,98.53047276,22,2022
A,AX,,,June,USA,North East,Personal Wash,Soap,Brand6,ACFL7,HA25,HA25-ACFL7,GT,New Jersey,6/1/2022,Brand6,X,2.440938997,0.941694448,-0.058305552,-2.440938997,39.42366786,1,42.96,41.86460686,41.86460686,22,2022
A,AX,,,June,USA,North East,Personal Wash,Soap,Brand6,ACRO1,HA43,HA43-ACRO1,GT,New York,6/1/2022,Brand6,X,39.55386626,0.868577570,0.131422430,39.55386626,340.5212594,1,42.96,300.9673931,300.9673931,22,2022
A,AX,,,June,USA,North East,Personal Wash,Soap,Brand6,ACRO5,HA23,HA23-ACRO5,GT,Rhode Island,6/1/2022,Brand6,X,6.766088233,0.905458150,-0.094541850,-6.766088233,64.80103518,1,42.96,71.56712341,71.56712341,22,2022
A,AX,,,June,USA,South East,Personal Wash,Soap,Brand1,AGNJCH,HA27,HA27-AGNJCH,GT,Florida,6/1/2022,Brand1,X,7.514563134,0.815832625,-0.184167375,-7.514563134,33.2883376,1,42.96,40.80290073,40.80290073,22,2022
A,AX,,,June,USA,South East,Personal Wash,Soap,Brand6,ACRO7,HA23,HA23-ACRO7,GT,Arkansas,6/1/2022,Brand6,X,1.217204819,0.99,-0.01,-1.217204819,120.5032771,1,42.96,121.7204819,121.7204819,22,2022
A,AX,,,June,USA,South East,Personal Wash,Soap,Brand6,ACL14,HA54,HA54-ACL14,GT,Florida,6/1/2022,Brand6,X,32.37380838,0.789086821,0.210913179,32.37380838,185.8673387,1,42.96,153.4935303,153.4935303,22,2022
A,AX,,,June,USA,South West,Personal Wash,Soap,Brand6,ACLH6,HA43,HA43-ACLH6,GT,North Dakota,6/1/2022,Brand6,X,19.7951577,0.700986791,0.299013209,19.7951577,85.99677384,1,42.96,66.20161614,66.20161614,22,2022
A,AX,,,June,USA,South West,Personal Wash,Soap,Brand6,ACRO9,HA43,HA43-ACRO9,GT,Oklahoma,6/1/2022,Brand6,X,3.196451848,0.949586771,0.050413229,3.196451848,66.60147324,1,42.96,63.40502139,63.40502139,22,2022
A,AX,,,June,USA,west,Personal Wash,Soap,Brand1,AGNSAH,HA39,HA39-AGNSAH,GT,Alaska,6/1/2022,Brand1,X,38.33060949,0.622078150,-0.377921850,-38.33060949,63.09408841,1,42.96,101.4246979,101.4246979,22,2022
A,AX,,,June,USA,west,Personal Wash,Soap,Brand1,AGNSCH,HA37,HA37-AGNSCH,GT,Arizona,6/1/2022,Brand1,X,26.80572164,0.617848455,-0.382151545,-26.80572164,43.33849728,1,42.96,70.14421892,70.14421892,22,2022
A,AX,,,June,USA,west,Personal Wash,Soap,Brand1,AGNSCH,HA54,HA54-AGNSCH,GT,Arizona,6/1/2022,Brand1,X,1.61846779,0.99,-0.01,-1.61846779,160.2283112,1,42.96,161.846779,161.846779,22,2022
A,AX,,,June,USA,west,Personal Wash,Soap,Brand1,AGNA57S,HA29,HA29-AGNA57S,GT,California,6/1/2022,Brand1,X,33.39122025,0.739602481,0.260397519,33.39122025,161.6229345,1,42.96,128.2317142,128.2317142,22,2022
A,AX,,,June,USA,west,Personal Wash,Soap,Brand6,ACCO5,HA43,HA43-ACCO5,GT,Alaska,6/1/2022,Brand6,X,29.31665458,0.536758950,0.463241050,29.31665458,92.60261463,1,42.96,63.28596005,63.28596005,22,2022
B,BX,,,June,USA,Mid West,Hair Color,Creme,Brand2,BMBL2T,HA36,HA36-BMBL2T,GT,Ohio,6/1/2022,Brand2,X,0.811276942,0.974694504,-0.025305496,-0.811276942,31.2480416,1,5.99,32.05931854,32.05931854,22,2022
B,BX,,,June,USA,South East,Hair Color,Creme,Brand2,BMBB2T,HA41,HA41-BMBB2T,GT,Florida,6/1/2022,Brand2,X,4.705686869,0.882219159,-0.117780841,-4.705686869,35.24721905,1,5.99,39.95290592,39.95290592,22,2022
B,BX,,,June,USA,South West,Hair Color,Creme,Brand2,BMBN2T,HA39,HA39-BMBN2T,GT,Montana,6/1/2022,Brand2,X,6.589740483,0.825617748,-0.174382252,-6.589740483,31.19931439,1,5.99,37.78905487,37.78905487,22,2022
B,BX,,,June,USA,Mid West,Hi,Gel,Brand5,MHAG2,HA24,HA24-MHAG2,GT,Illinois,6/1/2022,Brand5,X,1.909057559,0.908754750,0.091245250,1.909057559,22.83132547,1,5.99,20.92226791,20.92226791,22,2022
B,BX,,,June,USA,South East,Hi,Aerosol,Brand5,SHAF2,HA37,HA37-SHAF2,GT,Arkansas,6/1/2022,Brand5,X,4.722142757,0.664916203,0.335083797,4.722142757,18.8145662,1,5.99,14.09242344,14.09242344,22,2022
B,BX,,,June,USA,South East,Hi,Aerosol,Brand5,SHAF7,HA25,HA25-SHAF7,GT,Florida,6/1/2022,Brand5,X,8.795124399,0.435842529,0.564157471,8.795124399,24.38496386,1,5.99,15.58983946,15.58983946,22,2022
B,BX,,,June,USA,Mid West,Personal Wash,Soap,Brand1,AGNFCH,HA29,HA29-AGNFCH,GT,Illinois,6/1/2022,Brand1,X,6.049795995,0.690487272,-0.309512728,-6.049795995,13.49639856,1,5.99,19.54619455,19.54619455,22,2022
B,BX,,,June,USA,Mid West,Personal Wash,Soap,Brand1,AGNS9,HA24,HA24-AGNS9,GT,Indiana,6/1/2022,Brand1,X,0.448525826,0.949374790,0.050625210,0.448525826,9.308258454,1,5.99,8.859732628,8.859732628,22,2022
